X,Y,Z,Activity
-9.120234,2.280059,-2.411785,Sit
-9.105865,2.270479,-2.406995,Sit
-9.108259,2.280059,-2.454895,Sit
-9.125025,2.270479,-2.41897,Sit
-9.15137,2.253713,-2.39981,Sit
-9.15616,2.246528,-2.406995,Sit
-9.15616,2.229763,-2.402205,Sit
-9.11784,2.251318,-2.4046,Sit
-9.120234,2.292034,-2.4046,Sit
-9.158555,2.294429,-2.392625,Sit
-9.12263,2.280059,-2.378254,Sit
-9.115445,2.270479,-2.42855,Sit
-9.153765,2.258503,-2.4046,Sit
-9.139395,2.217788,-2.40939,Sit
-9.158555,2.212998,-2.40939,Sit
-9.153765,2.248924,-2.392625,Sit
-9.148975,2.270479,-2.416575,Sit
-9.148975,2.294429,-2.426155,Sit
-9.16095,2.318379,-2.440525,Sit
-9.137,2.318379,-2.469265,Sit
-9.105865,2.359094,-2.459685,Sit
-9.079519,2.373464,-2.498005,Sit
-9.048384,2.359094,-2.529141,Sit
-9.019644,2.351909,-2.574646,Sit
-9.007668,2.356699,-2.596201,Sit
-8.978929,2.349514,-2.608176,Sit
-8.981323,2.354304,-2.610571,Sit
-8.988508,2.344724,-2.591411,Sit
-8.995694,2.325564,-2.593806,Sit
-9.019644,2.313589,-2.608176,Sit
-9.053174,2.335144,-2.596201,Sit
-9.067544,2.337539,-2.584226,Sit
-9.079519,2.332749,-2.577041,Sit
-9.062755,2.318379,-2.579436,Sit
-9.031619,2.311194,-2.579436,Sit
-9.017249,2.327959,-2.596201,Sit
-9.024434,2.342329,-2.610571,Sit
-9.019644,2.342329,-2.620152,Sit
-8.995694,2.337539,-2.615361,Sit
-9.017249,2.339934,-2.603386,Sit
-9.031619,2.356699,-2.593806,Sit
-9.034014,2.351909,-2.596201,Sit
-9.048384,2.359094,-2.579436,Sit
-9.043594,2.325564,-2.586621,Sit
-9.041199,2.318379,-2.577041,Sit
-9.050779,2.304009,-2.555486,Sit
-9.074729,2.294429,-2.548301,Sit
-9.077125,2.299219,-2.536326,Sit
-9.091495,2.287244,-2.514771,Sit
-9.079519,2.284849,-2.512376,Sit
-9.093889,2.308799,-2.507586,Sit
-9.110655,2.301614,-2.488425,Sit
-9.13221,2.272874,-2.474055,Sit
-9.139395,2.277664,-2.483635,Sit
-9.14179,2.304009,-2.474055,Sit
-9.139395,2.277664,-2.464475,Sit
-9.14658,2.280059,-2.469265,Sit
-9.14658,2.306404,-2.454895,Sit
-9.13221,2.332749,-2.48124,Sit
-9.10347,2.349514,-2.509981,Sit
-9.08431,2.371069,-2.519561,Sit
-9.057964,2.383044,-2.550696,Sit
-9.026829,2.373464,-2.565066,Sit
-9.012459,2.378254,-2.596201,Sit
-9.019644,2.371069,-2.596201,Sit
-9.007668,2.363884,-2.605781,Sit
-8.998089,2.351909,-2.610571,Sit
-8.998089,2.332749,-2.593806,Sit
-9.014853,2.304009,-2.605781,Sit
-9.034014,2.277664,-2.608176,Sit
-9.065149,2.277664,-2.569856,Sit
-9.096285,2.320774,-2.555486,Sit
-9.110655,2.330354,-2.529141,Sit
-9.079519,2.330354,-2.553091,Sit
-9.057964,2.342329,-2.553091,Sit
-9.072334,2.335144,-2.567461,Sit
-9.081915,2.339934,-2.545906,Sit
-9.048384,2.359094,-2.572251,Sit
-9.029224,2.359094,-2.574646,Sit
-9.038804,2.354304,-2.591411,Sit
-9.041199,2.351909,-2.608176,Sit
-9.026829,2.323169,-2.579436,Sit
-8.990904,2.313589,-2.605781,Sit
-8.986114,2.335144,-2.648892,Sit
-9.034014,2.335144,-2.610571,Sit
-9.031619,2.339934,-2.598596,Sit
-9.041199,2.339934,-2.591411,Sit
-9.038804,2.318379,-2.577041,Sit
-9.060359,2.318379,-2.538721,Sit
-9.081915,2.344724,-2.526746,Sit
-9.10347,2.332749,-2.512376,Sit
-9.091495,2.318379,-2.507586,Sit
-9.08431,2.304009,-2.49082,Sit
-9.093889,2.299219,-2.464475,Sit
-9.11784,2.311194,-2.478845,Sit
-9.11305,2.315984,-2.500401,Sit
-9.093889,2.292034,-2.49082,Sit
-9.091495,2.270479,-2.46687,Sit
-9.101074,2.304009,-2.47645,Sit
-9.11784,2.327959,-2.464475,Sit
-9.110655,2.330354,-2.46208,Sit
-9.086704,2.301614,-2.48124,Sit
-9.072334,2.287244,-2.47645,Sit
-9.093889,2.289639,-2.450105,Sit
-9.12263,2.304009,-2.440525,Sit
-9.129815,2.311194,-2.45729,Sit
-9.091495,2.306404,-2.44771,Sit
-9.072334,2.296824,-2.450105,Sit
-9.096285,2.299219,-2.46208,Sit
-9.115445,2.332749,-2.464475,Sit
-9.11784,2.363884,-2.440525,Sit
-9.079519,2.356699,-2.4525,Sit
-9.060359,2.296824,-2.464475,Sit
-9.045989,2.268084,-2.454895,Sit
-9.072334,2.280059,-2.4525,Sit
-9.11305,2.304009,-2.440525,Sit
-9.10347,2.327959,-2.42855,Sit
-9.077125,2.308799,-2.41897,Sit
-9.065149,2.284849,-2.39981,Sit
-9.079519,2.294429,-2.387835,Sit
-9.14179,2.325564,-2.39023,Sit
-9.15137,2.320774,-2.363884,Sit
-9.137,2.296824,-2.356699,Sit
-9.129815,2.268084,-2.38065,Sit
-9.11784,2.263294,-2.366279,Sit
-9.139395,2.296824,-2.351909,Sit
-9.148975,2.308799,-2.335144,Sit
-9.139395,2.299219,-2.337539,Sit
-9.129815,2.256109,-2.327959,Sit
-9.137,2.244133,-2.318379,Sit
-9.15616,2.282454,-2.339934,Sit
-9.163345,2.315984,-2.349514,Sit
-9.127419,2.315984,-2.347119,Sit
-9.108259,2.294429,-2.332749,Sit
-9.127419,2.282454,-2.335144,Sit
-9.120234,2.292034,-2.344724,Sit
-9.13221,2.294429,-2.337539,Sit
-9.129815,2.260899,-2.320774,Sit
-9.127419,2.263294,-2.320774,Sit
-9.137,2.258503,-2.325564,Sit
-9.15137,2.292034,-2.304009,Sit
-9.158555,2.301614,-2.315984,Sit
-9.17053,2.272874,-2.289639,Sit
-9.182506,2.268084,-2.292034,Sit
-9.153765,2.268084,-2.287244,Sit
-9.13221,2.263294,-2.294429,Sit
-9.15137,2.268084,-2.287244,Sit
-9.175321,2.284849,-2.294429,Sit
-9.158555,2.284849,-2.296824,Sit
-9.15137,2.296824,-2.299219,Sit
-9.139395,2.289639,-2.311194,Sit
-9.134604,2.270479,-2.306404,Sit
-9.137,2.289639,-2.299219,Sit
-9.14658,2.287244,-2.311194,Sit
-9.158555,2.292034,-2.315984,Sit
-9.153765,2.275269,-2.325564,Sit
-9.108259,2.265689,-2.344724,Sit
-9.096285,2.244133,-2.337539,Sit
-9.11305,2.265689,-2.325564,Sit
-9.11305,2.275269,-2.332749,Sit
-9.129815,2.260899,-2.327959,Sit
-9.14658,2.241738,-2.323169,Sit
-9.16095,2.253713,-2.311194,Sit
-9.17053,2.256109,-2.277664,Sit
-9.175321,2.260899,-2.299219,Sit
-9.208851,2.248924,-2.306404,Sit
-9.204061,2.246528,-2.289639,Sit
-9.211246,2.265689,-2.289639,Sit
-9.18011,2.270479,-2.294429,Sit
-9.16574,2.258503,-2.327959,Sit
-9.17053,2.280059,-2.327959,Sit
-9.16574,2.287244,-2.371069,Sit
-9.134604,2.272874,-2.4046,Sit
-9.08431,2.272874,-2.43813,Sit
-9.067544,2.272874,-2.42376,Sit
-9.067544,2.248924,-2.43813,Sit
-9.079519,2.234553,-2.459685,Sit
-9.093889,2.224973,-2.435735,Sit
-9.12263,2.260899,-2.4525,Sit
-9.115445,2.265689,-2.44771,Sit
-9.115445,2.275269,-2.474055,Sit
-9.086704,2.277664,-2.483635,Sit
-9.06994,2.280059,-2.47166,Sit
-9.05557,2.280059,-2.46208,Sit
-9.077125,2.294429,-2.48124,Sit
-9.108259,2.282454,-2.459685,Sit
-9.11305,2.268084,-2.46687,Sit
-9.115445,2.241738,-2.464475,Sit
-9.11305,2.212998,-2.43813,Sit
-9.11305,2.208208,-2.4525,Sit
-9.110655,2.193838,-2.440525,Sit
-9.096285,2.174678,-2.42376,Sit
-9.0891,2.198628,-2.4525,Sit
-9.129815,2.256109,-2.406995,Sit
-9.15137,2.263294,-2.38065,Sit
-9.137,2.260899,-2.397415,Sit
-9.096285,2.268084,-2.406995,Sit
-9.05557,2.260899,-2.42376,Sit
-9.086704,2.280059,-2.392625,Sit
-9.175321,2.292034,-2.359094,Sit
-9.196876,2.311194,-2.332749,Sit
-9.187295,2.349514,-2.349514,Sit
-9.16574,2.342329,-2.335144,Sit
-9.11784,2.299219,-2.318379,Sit
-9.115445,2.282454,-2.332749,Sit
-9.163345,2.270479,-2.335144,Sit
-9.172925,2.248924,-2.354304,Sit
-9.15616,2.246528,-2.344724,Sit
-9.172925,2.260899,-2.330354,Sit
-9.16095,2.277664,-2.339934,Sit
-9.134604,2.241738,-2.363884,Sit
-9.11784,2.241738,-2.356699,Sit
-9.129815,2.265689,-2.371069,Sit
-9.14179,2.277664,-2.39023,Sit
-9.125025,2.280059,-2.378254,Sit
-9.091495,2.280059,-2.397415,Sit
-9.10347,2.287244,-2.406995,Sit
-9.125025,2.304009,-2.39023,Sit
-9.125025,2.308799,-2.397415,Sit
-9.081915,2.304009,-2.41897,Sit
-9.096285,2.289639,-2.426155,Sit
-9.101074,2.306404,-2.44771,Sit
-9.12263,2.318379,-2.41418,Sit
-9.096285,2.306404,-2.43334,Sit
-9.079519,2.272874,-2.450105,Sit
-9.062755,2.253713,-2.430945,Sit
-9.06994,2.244133,-2.435735,Sit
-9.11305,2.275269,-2.430945,Sit
-9.120234,2.284849,-2.4046,Sit
-9.093889,2.268084,-2.387835,Sit
-9.108259,2.253713,-2.397415,Sit
-9.129815,2.246528,-2.397415,Sit
-9.148975,2.275269,-2.373464,Sit
-9.15616,2.260899,-2.347119,Sit
-9.163345,2.232158,-2.368675,Sit
-9.15137,2.234553,-2.361489,Sit
-9.129815,2.234553,-2.351909,Sit
-9.11784,2.232158,-2.356699,Sit
-9.13221,2.224973,-2.361489,Sit
-9.16574,2.246528,-2.359094,Sit
-9.177715,2.258503,-2.368675,Sit
-9.148975,2.244133,-2.366279,Sit
-9.120234,2.265689,-2.373464,Sit
-9.129815,2.275269,-2.361489,Sit
-9.134604,2.318379,-2.366279,Sit
-9.13221,2.339934,-2.411785,Sit
-9.091495,2.344724,-2.39981,Sit
-9.065149,2.330354,-2.416575,Sit
-9.074729,2.304009,-2.41897,Sit
-9.079519,2.287244,-2.435735,Sit
-9.110655,2.287244,-2.430945,Sit
-9.096285,2.275269,-2.42376,Sit
-9.081915,2.263294,-2.426155,Sit
-9.096285,2.275269,-2.411785,Sit
-9.120234,2.284849,-2.411785,Sit
-9.12263,2.284849,-2.402205,Sit
-9.125025,2.258503,-2.39502,Sit
-9.127419,2.217788,-2.375859,Sit
-9.148975,2.210603,-2.339934,Sit
-9.168135,2.234553,-2.335144,Sit
-9.187295,2.256109,-2.330354,Sit
-9.175321,2.248924,-2.339934,Sit
-9.14179,2.277664,-2.308799,Sit
-9.125025,2.292034,-2.327959,Sit
-9.15616,2.294429,-2.349514,Sit
-9.175321,2.292034,-2.332749,Sit
-9.13221,2.263294,-2.359094,Sit
-9.120234,2.227368,-2.366279,Sit
-9.12263,2.232158,-2.356699,Sit
-9.134604,2.256109,-2.344724,Sit
-9.14179,2.256109,-2.342329,Sit
-9.129815,2.275269,-2.327959,Sit
-9.12263,2.263294,-2.323169,Sit
-9.137,2.265689,-2.335144,Sit
-9.14658,2.277664,-2.337539,Sit
-9.158555,2.275269,-2.332749,Sit
-9.189691,2.284849,-2.330354,Sit
-9.1849,2.263294,-2.315984,Sit
-9.14179,2.246528,-2.320774,Sit
-9.108259,2.258503,-2.330354,Sit
-9.108259,2.265689,-2.335144,Sit
-9.15137,2.277664,-2.347119,Sit
-9.177715,2.313589,-2.373464,Sit
-9.17053,2.337539,-2.354304,Sit
-9.127419,2.248924,-2.325564,Sit
-9.079519,2.189048,-2.344724,Sit
-9.093889,2.227368,-2.363884,Sit
-9.13221,2.280059,-2.354304,Sit
-9.16574,2.325564,-2.354304,Sit
-9.15616,2.313589,-2.378254,Sit
-9.110655,2.287244,-2.39502,Sit
-9.101074,2.280059,-2.39023,Sit
-9.108259,2.275269,-2.387835,Sit
-9.101074,2.280059,-2.4046,Sit
-9.10347,2.246528,-2.411785,Sit
-9.0891,2.208208,-2.38065,Sit
-9.096285,2.205813,-2.383044,Sit
-9.13221,2.239343,-2.387835,Sit
-9.13221,2.263294,-2.371069,Sit
-9.137,2.272874,-2.354304,Sit
-9.12263,2.270479,-2.354304,Sit
-9.120234,2.272874,-2.368675,Sit
-9.144185,2.282454,-2.354304,Sit
-9.168135,2.292034,-2.313589,Sit
-9.17053,2.284849,-2.323169,Sit
-9.153765,2.268084,-2.342329,Sit
-9.144185,2.272874,-2.363884,Sit
-9.144185,2.272874,-2.359094,Sit
-9.134604,2.292034,-2.361489,Sit
-9.120234,2.280059,-2.371069,Sit
-9.110655,2.260899,-2.375859,Sit
-9.12263,2.289639,-2.39981,Sit
-9.10347,2.306404,-2.38065,Sit
-9.11305,2.296824,-2.373464,Sit
-9.108259,2.313589,-2.39502,Sit
-9.096285,2.287244,-2.38065,Sit
-9.120234,2.280059,-2.383044,Sit
-9.108259,2.280059,-2.39502,Sit
-9.11305,2.280059,-2.378254,Sit
-9.13221,2.256109,-2.356699,Sit
-9.129815,2.260899,-2.361489,Sit
-9.134604,2.268084,-2.363884,Sit
-9.137,2.248924,-2.351909,Sit
-9.16095,2.258503,-2.347119,Sit
-9.16574,2.265689,-2.371069,Sit
-9.134604,2.265689,-2.361489,Sit
-9.110655,2.282454,-2.38544,Sit
-9.105865,2.301614,-2.4046,Sit
-9.127419,2.289639,-2.402205,Sit
-9.11784,2.284849,-2.411785,Sit
-9.11305,2.289639,-2.4046,Sit
-9.093889,2.306404,-2.402205,Sit
-9.101074,2.296824,-2.39502,Sit
-9.105865,2.304009,-2.39023,Sit
-9.127419,2.277664,-2.4046,Sit
-9.120234,2.284849,-2.40939,Sit
-9.115445,2.294429,-2.4046,Sit
-9.12263,2.287244,-2.402205,Sit
-9.110655,2.275269,-2.4046,Sit
-9.120234,2.260899,-2.39502,Sit
-9.11784,2.280059,-2.4046,Sit
-9.137,2.282454,-2.39981,Sit
-9.127419,2.280059,-2.406995,Sit
-9.120234,2.275269,-2.402205,Sit
-9.105865,2.287244,-2.406995,Sit
-9.110655,2.284849,-2.41897,Sit
-9.12263,2.289639,-2.416575,Sit
-9.125025,2.277664,-2.426155,Sit
-9.120234,2.275269,-2.416575,Sit
-9.101074,2.258503,-2.416575,Sit
-9.081915,2.251318,-2.42376,Sit
-9.09868,2.246528,-2.402205,Sit
-9.127419,2.248924,-2.402205,Sit
-9.120234,2.270479,-2.411785,Sit
-9.11305,2.268084,-2.4046,Sit
-9.13221,2.260899,-2.397415,Sit
-9.163345,2.265689,-2.4046,Sit
-9.163345,2.282454,-2.387835,Sit
-9.144185,2.277664,-2.363884,Sit
-9.108259,2.275269,-2.38065,Sit
-9.110655,2.275269,-2.383044,Sit
-9.120234,2.280059,-2.39023,Sit
-9.13221,2.270479,-2.41418,Sit
-9.15137,2.306404,-2.397415,Sit
-9.148975,2.320774,-2.38544,Sit
-9.105865,2.294429,-2.42376,Sit
-9.079519,2.260899,-2.43813,Sit
-9.074729,2.251318,-2.430945,Sit
-9.096285,2.275269,-2.41418,Sit
-9.12263,2.232158,-2.43334,Sit
-9.096285,2.234553,-2.430945,Sit
-9.0891,2.229763,-2.421365,Sit
-9.108259,2.232158,-2.392625,Sit
-9.12263,2.275269,-2.375859,Sit
-9.14658,2.306404,-2.38065,Sit
-9.16095,2.318379,-2.354304,Sit
-9.168135,2.313589,-2.349514,Sit
-9.175321,2.335144,-2.366279,Sit
-9.15137,2.315984,-2.359094,Sit
-9.115445,2.301614,-2.368675,Sit
-9.091495,2.270479,-2.38065,Sit
-9.096285,2.229763,-2.40939,Sit
-9.105865,2.256109,-2.406995,Sit
-9.127419,2.296824,-2.375859,Sit
-9.12263,2.335144,-2.39981,Sit
-9.108259,2.347119,-2.426155,Sit
-9.115445,2.335144,-2.416575,Sit
-9.110655,2.337539,-2.39981,Sit
-9.091495,2.306404,-2.426155,Sit
-9.081915,2.304009,-2.440525,Sit
-9.10347,2.284849,-2.41418,Sit
-9.108259,2.294429,-2.43813,Sit
-9.09868,2.296824,-2.42376,Sit
-9.105865,2.294429,-2.435735,Sit
-9.105865,2.296824,-2.440525,Sit
-9.09868,2.277664,-2.43813,Sit
-9.11305,2.282454,-2.4525,Sit
-9.110655,2.275269,-2.440525,Sit
-9.093889,2.287244,-2.44771,Sit
-9.06994,2.306404,-2.4525,Sit
-9.05557,2.318379,-2.469265,Sit
-9.053174,2.330354,-2.46208,Sit
-9.050779,2.330354,-2.464475,Sit
-9.05557,2.344724,-2.43813,Sit
-9.062755,2.330354,-2.450105,Sit
-9.0891,2.323169,-2.435735,Sit
-9.11784,2.313589,-2.41418,Sit
-9.10347,2.301614,-2.41418,Sit
-9.127419,2.263294,-2.392625,Sit
-9.11784,2.268084,-2.378254,Sit
-9.110655,2.263294,-2.38065,Sit
-9.134604,2.248924,-2.361489,Sit
-9.14658,2.251318,-2.335144,Sit
-9.15616,2.268084,-2.344724,Sit
-9.16574,2.253713,-2.342329,Sit
-9.153765,2.263294,-2.332749,Sit
-9.14179,2.277664,-2.344724,Sit
-9.134604,2.292034,-2.325564,Sit
-9.158555,2.284849,-2.323169,Sit
-9.158555,2.268084,-2.323169,Sit
-9.148975,2.232158,-2.325564,Sit
-9.15616,2.239343,-2.311194,Sit
-9.163345,2.241738,-2.325564,Sit
-9.158555,2.241738,-2.306404,Sit
-9.125025,2.241738,-2.301614,Sit
-9.14658,2.277664,-2.315984,Sit
-9.163345,2.315984,-2.325564,Sit
-9.148975,2.332749,-2.332749,Sit
-9.13221,2.311194,-2.330354,Sit
-9.09868,2.282454,-2.315984,Sit
-9.12263,2.277664,-2.325564,Sit
-9.14179,2.287244,-2.323169,Sit
-9.158555,2.284849,-2.325564,Sit
-9.125025,2.258503,-2.323169,Sit
-9.134604,2.253713,-2.315984,Sit
-9.14658,2.248924,-2.313589,Sit
-9.163345,2.253713,-2.294429,Sit
-9.1849,2.268084,-2.292034,Sit
-9.158555,2.277664,-2.299219,Sit
-9.14658,2.299219,-2.301614,Sit
-9.14658,2.270479,-2.311194,Sit
-9.125025,2.282454,-2.332749,Sit
-9.108259,2.313589,-2.294429,Sit
-9.125025,2.313589,-2.292034,Sit
-9.137,2.284849,-2.318379,Sit
-9.15616,2.268084,-2.275269,Sit
-9.1849,2.260899,-2.270479,Sit
-9.192085,2.253713,-2.277664,Sit
-9.182506,2.239343,-2.263294,Sit
-9.18011,2.215393,-2.275269,Sit
-9.19448,2.256109,-2.253713,Sit
-9.163345,2.248924,-2.284849,Sit
-9.148975,2.284849,-2.289639,Sit
-9.12263,2.308799,-2.284849,Sit
-9.14179,2.323169,-2.263294,Sit
-9.144185,2.315984,-2.304009,Sit
-9.15137,2.296824,-2.313589,Sit
-9.158555,2.289639,-2.296824,Sit
-9.139395,2.253713,-2.301614,Sit
-9.15616,2.248924,-2.284849,Sit
-9.148975,2.220183,-2.280059,Sit
-9.163345,2.220183,-2.280059,Sit
-9.15616,2.236948,-2.292034,Sit
-9.148975,2.241738,-2.270479,Sit
-9.1849,2.270479,-2.268084,Sit
-9.19448,2.289639,-2.268084,Sit
-9.17053,2.304009,-2.258503,Sit
-9.14658,2.292034,-2.280059,Sit
-9.14179,2.327959,-2.282454,Sit
-9.16095,2.335144,-2.280059,Sit
-9.148975,2.304009,-2.301614,Sit
-9.127419,2.294429,-2.313589,Sit
-9.129815,2.256109,-2.299219,Sit
-9.134604,2.260899,-2.323169,Sit
-9.144185,2.236948,-2.330354,Sit
-9.11784,2.193838,-2.330354,Sit
-9.13221,2.167493,-2.308799,Sit
-9.144185,2.196233,-2.330354,Sit
-9.168135,2.222578,-2.292034,Sit
-9.163345,2.246528,-2.277664,Sit
-9.177715,2.280059,-2.277664,Sit
-9.192085,2.306404,-2.256109,Sit
-9.1849,2.306404,-2.253713,Sit
-9.168135,2.294429,-2.268084,Sit
-9.168135,2.268084,-2.263294,Sit
-9.16574,2.280059,-2.258503,Sit
-9.189691,2.299219,-2.304009,Sit
-9.16095,2.318379,-2.311194,Sit
-9.120234,2.306404,-2.325564,Sit
-9.096285,2.282454,-2.335144,Sit
-9.093889,2.277664,-2.347119,Sit
-9.091495,2.275269,-2.359094,Sit
-9.12263,2.272874,-2.366279,Sit
-9.11305,2.248924,-2.373464,Sit
-9.081915,2.244133,-2.383044,Sit
-9.10347,2.287244,-2.38065,Sit
-9.129815,2.313589,-2.349514,Sit
-9.096285,2.315984,-2.368675,Sit
-9.096285,2.294429,-2.356699,Sit
-9.11784,2.289639,-2.354304,Sit
-9.12263,2.294429,-2.344724,Sit
-9.158555,2.284849,-2.325564,Sit
-9.158555,2.292034,-2.308799,Sit
-9.148975,2.292034,-2.330354,Sit
-9.158555,2.272874,-2.359094,Sit
-9.153765,2.268084,-2.344724,Sit
-9.14658,2.277664,-2.337539,Sit
-9.15137,2.263294,-2.354304,Sit
-9.11784,2.253713,-2.363884,Sit
-9.11305,2.251318,-2.342329,Sit
-9.120234,2.299219,-2.335144,Sit
-9.153765,2.296824,-2.344724,Sit
-9.139395,2.275269,-2.342329,Sit
-9.129815,2.287244,-2.347119,Sit
-9.14658,2.282454,-2.361489,Sit
-9.148975,2.256109,-2.356699,Sit
-9.137,2.246528,-2.332749,Sit
-9.144185,2.260899,-2.342329,Sit
-9.144185,2.258503,-2.342329,Sit
-9.137,2.210603,-2.363884,Sit
-9.14658,2.201023,-2.332749,Sit
-9.153765,2.210603,-2.342329,Sit
-9.17053,2.248924,-2.342329,Sit
-9.158555,2.268084,-2.325564,Sit
-9.14658,2.292034,-2.371069,Sit
-9.15137,2.296824,-2.38544,Sit
-9.134604,2.325564,-2.366279,Sit
-9.127419,2.349514,-2.366279,Sit
-9.10347,2.347119,-2.4046,Sit
-9.077125,2.308799,-2.42376,Sit
-9.067544,2.318379,-2.426155,Sit
-9.108259,2.294429,-2.430945,Sit
-9.108259,2.280059,-2.445315,Sit
-9.081915,2.239343,-2.44292,Sit
-9.053174,2.222578,-2.44292,Sit
-9.086704,2.222578,-2.440525,Sit
-9.108259,2.212998,-2.41418,Sit
-9.148975,2.236948,-2.39502,Sit
-9.15616,2.253713,-2.38544,Sit
-9.14179,2.299219,-2.368675,Sit
-9.11784,2.318379,-2.383044,Sit
-9.13221,2.318379,-2.397415,Sit
-9.14658,2.327959,-2.387835,Sit
-9.134604,2.335144,-2.387835,Sit
-9.11305,2.325564,-2.406995,Sit
-9.09868,2.296824,-2.44292,Sit
-9.077125,2.263294,-2.426155,Sit
-9.09868,2.287244,-2.42855,Sit
-9.134604,2.280059,-2.41418,Sit
-9.129815,2.287244,-2.402205,Sit
-9.125025,2.270479,-2.411785,Sit
-9.108259,2.280059,-2.392625,Sit
-9.101074,2.282454,-2.41897,Sit
-9.115445,2.311194,-2.40939,Sit
-9.09868,2.335144,-2.44292,Sit
-9.065149,2.311194,-2.445315,Sit
-9.062755,2.306404,-2.459685,Sit
-9.067544,2.327959,-2.46208,Sit
-9.062755,2.313589,-2.44292,Sit
-9.074729,2.299219,-2.426155,Sit
-9.0891,2.287244,-2.426155,Sit
-9.10347,2.277664,-2.421365,Sit
-9.108259,2.258503,-2.383044,Sit
-9.12263,2.227368,-2.375859,Sit
-9.13221,2.196233,-2.363884,Sit
-9.177715,2.208208,-2.349514,Sit
-9.211246,2.205813,-2.327959,Sit
-9.216036,2.229763,-2.330354,Sit
-9.201666,2.232158,-2.311194,Sit
-9.182506,2.246528,-2.311194,Sit
-9.175321,2.253713,-2.320774,Sit
-9.16095,2.280059,-2.330354,Sit
-9.144185,2.308799,-2.366279,Sit
-9.10347,2.320774,-2.371069,Sit
-9.08431,2.325564,-2.373464,Sit
-9.096285,2.320774,-2.38544,Sit
-9.09868,2.301614,-2.387835,Sit
-9.11305,2.275269,-2.397415,Sit
-9.11305,2.280059,-2.38544,Sit
-9.120234,2.275269,-2.39981,Sit
-9.11305,2.239343,-2.387835,Sit
-9.148975,2.212998,-2.356699,Sit
-9.153765,2.201023,-2.359094,Sit
-9.14658,2.217788,-2.342329,Sit
-9.158555,2.241738,-2.335144,Sit
-9.14658,2.280059,-2.335144,Sit
-9.148975,2.318379,-2.327959,Sit
-9.14658,2.325564,-2.342329,Sit
-9.127419,2.344724,-2.342329,Sit
-9.110655,2.363884,-2.366279,Sit
-9.077125,2.371069,-2.373464,Sit
-9.105865,2.335144,-2.383044,Sit
-9.13221,2.311194,-2.40939,Sit
-9.115445,2.292034,-2.41897,Sit
-9.091495,2.263294,-2.411785,Sit
-9.065149,2.236948,-2.41418,Sit
-9.06994,2.234553,-2.42376,Sit
-9.108259,2.248924,-2.426155,Sit
-9.110655,2.282454,-2.39502,Sit
-9.086704,2.299219,-2.41418,Sit
-9.086704,2.311194,-2.40939,Sit
-9.105865,2.304009,-2.39981,Sit
-9.134604,2.306404,-2.397415,Sit
-9.115445,2.311194,-2.38065,Sit
-9.105865,2.282454,-2.397415,Sit
-9.110655,2.260899,-2.383044,Sit
-9.15137,2.270479,-2.371069,Sit
-9.177715,2.263294,-2.383044,Sit
-9.16095,2.244133,-2.361489,Sit
-9.139395,2.239343,-2.354304,Sit
-9.127419,2.248924,-2.368675,Sit
-9.129815,2.272874,-2.351909,Sit
-9.129815,2.284849,-2.371069,Sit
-9.139395,2.292034,-2.368675,Sit
-9.139395,2.280059,-2.368675,Sit
-9.108259,2.294429,-2.361489,Sit
-9.101074,2.308799,-2.366279,Sit
-9.12263,2.308799,-2.363884,Sit
-9.125025,2.294429,-2.387835,Sit
-9.11784,2.263294,-2.371069,Sit
-9.10347,2.224973,-2.363884,Sit
-9.0891,2.234553,-2.387835,Sit
-9.096285,2.256109,-2.375859,Sit
-9.134604,2.258503,-2.339934,Sit
-9.163345,2.251318,-2.337539,Sit
-9.15137,2.241738,-2.342329,Sit
-9.13221,2.246528,-2.332749,Sit
-9.148975,2.258503,-2.311194,Sit
-9.172925,2.256109,-2.299219,Sit
-9.172925,2.248924,-2.292034,Sit
-9.168135,2.265689,-2.289639,Sit
-9.17053,2.287244,-2.299219,Sit
-9.18011,2.304009,-2.301614,Sit
-9.139395,2.294429,-2.304009,Sit
-9.139395,2.287244,-2.323169,Sit
-9.14179,2.272874,-2.313589,Sit
-9.158555,2.263294,-2.287244,Sit
-9.14658,2.253713,-2.332749,Sit
-9.13221,2.268084,-2.342329,Sit
-9.125025,2.282454,-2.325564,Sit
-9.148975,2.284849,-2.332749,Sit
-9.129815,2.258503,-2.335144,Sit
-9.139395,2.253713,-2.306404,Sit
-9.139395,2.265689,-2.299219,Sit
-9.134604,2.292034,-2.323169,Sit
-9.175321,2.265689,-2.292034,Sit
-9.192085,2.282454,-2.287244,Sit
-9.129815,2.260899,-2.292034,Sit
-9.108259,2.236948,-2.304009,Sit
-9.134604,2.270479,-2.320774,Sit
-9.17053,2.282454,-2.301614,Sit
-9.16574,2.301614,-2.311194,Sit
-9.15137,2.292034,-2.306404,Sit
-9.115445,2.292034,-2.284849,Sit
-9.115445,2.330354,-2.289639,Sit
-9.16574,2.299219,-2.277664,Sit
-9.177715,2.277664,-2.289639,Sit
-9.16574,2.256109,-2.277664,Sit
-9.15137,2.260899,-2.284849,Sit
-9.153765,2.263294,-2.296824,Sit
-9.15616,2.272874,-2.299219,Sit
-9.168135,2.246528,-2.301614,Sit
-9.158555,2.265689,-2.296824,Sit
-9.12263,2.299219,-2.296824,Sit
-9.115445,2.320774,-2.284849,Sit
-9.09868,2.323169,-2.315984,Sit
